,BEST4+ enterocyte,enterocyte of epithelium proper of ileum,enterocyte of epithelium proper of duodenum,"CD4-positive, alpha-beta T cell",intestinal crypt stem cell of small intestine,paneth cell of epithelium of small intestine,"activated CD8-positive, alpha-beta T cell",natural killer cell,neutrophil,enterocyte of epithelium proper of small intestine,small intestine goblet cell,"activated CD4-positive, alpha-beta T cell",plasma cell,macrophage,"CD8-positive, alpha-beta T cell",enterocyte of epithelium proper of jejunum,B cell,enteroendocrine cell of small intestine,intestinal tuft cell,fibroblast,gamma-delta T cell,enteroglial cell,innate lymphoid cell,myeloid dendritic cell,endothelial cell of venule,"naive thymus-derived CD4-positive, alpha-beta T cell",mast cell,endothelial cell of lymphatic vessel,endothelial cell of arteriole,pericyte,transit amplifying cell of small intestine,monocyte,myofibroblast cell,regulatory T cell
Bacillota,-0.19611189708910917,0.2989903844939686,0.34053000347937756,0.2700508815601492,-0.45421898227132895,-0.11006537546504,0.14109336291420646,0.2961654583891281,0.380192208780746,0.193276056684612,0.24923514196147079,0.17545963750833124,0.35568581226554485,0.2438596954472733,0.1697212980141862,0.06948936025878577,0.17438742751274433,0.29537741365178244,0.23024261666941837,0.2642479255035761,0.5528165584053556,0.22954917682397621,-0.04469955614194729,0.41508203579825065,-0.25985950130067526,-0.17442401422178613,0.25075417941602074,0.30491900033597363,-0.22351536705119848,0.035154755703975,-0.03182514966589761,0.003997103135520985,0.4330793328818837,0.3619516390641758
Bacteroides,0.14426334604388774,-0.013788578134478369,-0.2548949010660422,0.5760554816345846,0.3276341700854755,-0.062000731221942135,0.3658798492874674,0.1289329138276123,0.06386714854129713,0.2805634584868807,-0.07244947497381748,0.04687304414696698,0.18643831925986376,0.000164642134435955,0.35072556308025715,0.7107199511034782,-0.07628943978214281,-0.34953758889121334,-0.4505220502428784,0.10485955755150533,-0.048949377037854847,0.21235815032012417,0.1897793016078303,-0.3309650539842288,-0.39446514884442174,0.23877997210382856,0.1906286504159871,0.02225460049003461,-0.34714307553969137,0.29141737882949725,0.5315698636271831,0.23339473206567668,-0.10424216716951937,0.1633656496713454
Desulfovibrio,-0.2598342242801055,0.4673882141516378,0.17455330035886163,-0.3804470735259695,0.05979769186689521,0.28899045307026927,0.05008571370734327,0.06723128356794783,-0.21732066211418152,0.31996229612449684,-0.044540760005741226,-0.49693361310150974,0.038622788798881855,0.44434491467110593,0.03392116602001578,0.6713954955370561,0.2786903845645551,0.2516274486841098,0.11148052022471733,0.1295141376707128,0.07097290946414879,0.05931918237524206,0.3092601486201446,-0.13074936893716968,-0.17276814861727788,-0.18695851526261328,0.7636963643031462,0.30910287050117397,0.24134766050404344,-0.16725440108802944,0.33700269020244855,0.1150285960640014,0.21425068233952493,-0.1429860947590668
Lactobacillus,0.19808065722527302,0.02284993853805506,-0.07968334710905634,0.3702319007421746,-0.31131234255900075,0.31943287929424513,0.35534584006589887,-0.1138931026653722,-0.09609853833974022,0.08309229562007933,0.23461086313866614,0.10414350245573234,0.28006873805756377,0.6788938957612197,-0.002315030744914154,-0.36455399121102616,0.3977770749091959,0.6549943727782589,0.26783050891533733,-0.17632460260610042,0.11283229102943972,-0.18555704526348968,0.3428566481888843,-0.2553871208095303,0.05996136395154,-0.15130134788817193,0.18804740554048854,0.0400974968586727,0.20302863097507914,0.1567051664899097,-0.1459977083172331,0.33806311905870656,0.1353703044470654,-0.14655870235977012
Prevotellaceae,0.8222779668617377,0.2929290500151374,0.10402183398020837,0.574561358010547,0.7025446828159821,0.10639517330583444,0.2542192459304286,-0.14640084540088225,0.10584217476959654,0.09028123387203904,0.2054481100864962,0.2498281435911031,0.317948534648418,0.2212927968899877,-0.21322278798874936,-0.13154013172232545,-0.013922285839101906,0.06532782242303135,0.465232287141634,-0.19888169605587389,0.04277548554879003,0.43590284946421487,0.060036757651016334,0.2881246949528472,0.10813738712162893,0.22703497719741683,0.08145823685713784,0.3501196418185062,-0.3135169222219305,0.041006397483436485,0.23897180300829243,0.3101085744018579,0.5978857868261482,0.03269259994032708
Thermodesulfobacteriota,0.5938445285582619,-0.047707147997901156,0.5485939234633931,0.39524013800951174,-0.12403757388966682,0.24211177117554655,0.13462924934034254,0.33767537810250015,0.08301852347000713,0.05782613230148055,0.5607283748288554,0.1203837316632981,0.3979266972575299,0.08239455448674006,0.649998977768257,-0.053500388800648,-0.034243059374155393,0.6073551543347709,0.01651608273142416,0.6303222918493178,0.4175521738784438,0.10360508803174995,-0.39398804160514755,0.14420450871844928,0.1804890160600274,0.5001653199913119,0.6265341528720335,-0.05549615374312428,0.3903545291964548,0.37962064680400487,0.4720238107231335,0.29960697364066335,-0.4327493072885309,0.10337327024167209
unclassified Bacteroidales,-0.19671227247507458,0.08921826812457784,0.44400127084016816,0.24154525076249178,0.49442725991922976,0.2525261762140618,-0.2394977819006708,-0.6062541019718204,0.1946426285038771,0.08582206009465038,-0.1430837218145646,-0.3601881748954133,-0.07042296404181275,0.09165255454056719,0.34976334711191703,0.20658932447039402,0.6324201741518186,-0.16068121681361827,0.41431766761723,0.16418962293861838,0.35840073723557536,0.019045541020336926,0.4715041121671769,0.23856742750357282,-0.053833495475324816,0.14639279132604355,0.07813324231887014,0.2967535051913381,-0.20393302481235256,0.14119448936529164,0.2685921757947992,0.15990699215790996,0.5540823733166986,0.3822068322213157
unclassified Lachnospiraceae,0.147755760977776,0.21500672924930192,0.23869966544459986,0.2709898812500472,-0.39769739869938237,0.059542111269195855,-0.2953317204580279,0.5334842842378459,0.13174514399912168,0.09199771509611317,0.4190391996099705,0.2766974392349624,-0.18859035431376212,0.12872839124178936,0.049449908032084544,-0.3733598665818162,-0.05708286997116141,0.09493790339506032,0.11551472055244721,-0.29466942710319255,0.4954996749142426,0.11936908233256832,0.16126592299816886,0.270192491501951,-0.08642287617110136,0.28690679193980884,0.0398776061945451,-0.11897566219415748,0.32203424800661967,0.5975021576405423,0.36744881204574953,0.42689326954212925,-0.0061891819686897,-0.3292859187505369
Alistipes,0.5970412566299523,0.7663544668214279,0.6128420321309046,0.049264218306075094,-0.19639030161865326,-0.16970480934586998,-0.3551197702842146,0.11778641447698639,0.6317033874247363,0.10750121043832703,0.24069687010448249,0.5626790892912625,0.028771406450280104,0.7606594370158785,0.747628322249236,0.11066659839585519,-0.023260279205763845,0.35917141391709384,0.0457425172443426,-0.19696656512020091,0.5343715960568941,0.514934216183124,0.19665348112906825,-0.22885942611845336,-0.2188578753652158,0.1821687865257458,3.868964849032541e-05,0.04767212035751754,0.45658894651800097,0.3699537952267673,0.5634428041492838,-0.14718696701317727,0.04704252939398641,0.3776945086380338
Lacticaseibacillus rhamnosus,0.2844235023038675,0.6097141147762866,0.27616101177122077,0.7044327312316657,0.3120053405169422,0.468650234276598,0.05294551596466286,0.15428616356519673,0.42328332115184253,0.6338934511779163,0.3687710847932259,0.12504846841961414,0.5632005088585025,-0.5075935968839642,-0.2766703504520621,0.3544902671005167,0.15423250687593745,0.33165409533724954,0.16932225672958262,0.3212837083811618,-0.09432084629795717,0.3211458258239072,0.44832435846227536,0.5161651811793697,0.7540662883946099,0.22322953305071597,0.23217332605415367,-0.30695173925215435,-0.009423420341527489,0.0920753777980162,0.4650958656829065,-0.03330033722688874,0.38890200592464974,0.14951348491098596
Enterococcus durans,0.09684956546557141,0.2246681907399769,0.032653088324147234,0.021288825572200354,-0.36143577173703434,0.07561373780163311,0.00600955615538204,-0.004794296804723874,0.27506191877701214,0.3475895858371529,0.2196583513926983,0.4486245571348423,0.3226685777491095,0.06148314305830736,0.011143114285686068,0.24384667103005392,0.32213013297057025,0.5693532921094495,0.5073519134820287,-0.012441901952150697,0.11939811596182148,0.351305341475331,0.4703993334176916,0.4316908406114376,0.13083665015059598,-0.22620679572855493,-0.14968091287367738,0.23179005429582428,0.25266767382730365,-0.17960381203031547,0.16337088326678148,0.33936730709153495,-0.19536799725214324,0.48149916054132436
Lacticaseibacillus casei,0.036740655432052446,0.5272839337729953,-0.010035733732770141,-0.1579876448652537,0.012558903047484138,0.12145556307680395,0.03345602796855572,0.085199573528066,0.2501895449028571,0.09864618906108016,0.13016628181439788,-0.3627679197607787,0.2675094048031418,0.1232390106924996,0.6330878941448612,-0.13186955017618748,-0.3924885985498543,0.33542054817901257,0.25395810549390013,-0.15252990615934373,-0.3089246865012274,0.611219019205287,0.5742331171820345,-0.5962370276118387,0.012533091223049714,0.6492576164351698,0.0071812326666399195,0.0028163297920041908,0.0651722017111895,-0.18626909213044782,-0.36143272326841325,0.4657641932204246,-0.40288107187430267,0.22418143563262677
Bacteroidales,0.41597384782729485,-0.28536788967034754,-0.12728052077852145,0.513953756517477,0.30986751606811197,-0.035185712063666164,0.5106747010083513,0.5119607170362906,0.23071580790471213,-0.12004806836209889,0.025965388958461413,0.23591602318661703,0.09342155125575352,0.4316871534704554,-0.30893222403280085,-0.2982790587198716,0.20426133344472971,0.002536675857928633,-0.03811458440932225,-0.3804170157523191,0.15586375343945452,0.1341734675997703,0.3460436945855222,0.17067183993629162,0.11021877652785098,0.5031001910371011,-0.24374019103456498,0.31091676565427284,-0.3513441494386046,-0.1015085640002423,-0.21379713978699413,0.3845827606355755,0.13037692992138178,0.14594902662210696
Bacteroidia,-0.18201989631883528,0.060091951220133236,-0.0790395909927335,0.2650365044562648,-0.14732734059948407,0.5489383095615228,-0.3526741348872283,-0.09195594973696838,0.6531601529898289,0.01945837561138969,-0.24446359932132358,0.2157214687613006,0.007382327335637318,-0.10076107668549175,-0.1787612432396152,0.9805120816877829,0.07453442994475909,-0.4276702080998631,0.5981129277016602,0.3333212715331712,-0.07993992930593632,-0.1299357266058425,0.3520418388474692,0.0759245017531636,-0.4277933455335303,0.6861719893814006,0.01980286133521289,0.5986715209447279,0.5335304873897145,-0.15030286334484425,0.4599569593089443,-0.045432764959104366,-0.4100101760411825,0.022620550193357236
Butyricimonas,0.2692912505328837,0.011179005601098635,0.05788549772246955,0.4930698134785838,0.18194819408702756,-0.10298949338548571,0.36060909710019795,0.20930267008627354,-0.6064814404386129,0.27850587413143457,0.26754861231483046,0.156036338874258,0.41751017432087256,-0.051718075297950666,0.25094993664627024,-0.3200878113502058,0.27212711501964953,0.7359179086619689,-0.14845690574026235,-0.07794063959633257,-0.06300463286746569,0.18899946774047857,-0.16891088185611544,0.27637421360729403,0.40405198364074957,0.31030416403613525,-0.3805246276914217,0.44855029954758185,0.4312102242761039,0.39904841170389127,0.2618526745967475,0.21605679426153984,0.459716819437919,0.7270540462810363
Negativibacillus,-0.13591213900945495,0.4734376187384315,0.12413487059776417,0.1110980843914198,-0.31095920711461145,0.06456317714538148,-0.14917948739052464,0.0108436711482163,-0.17945591513344492,0.01532748380609808,0.028166892892979023,0.17902647553164008,-0.3344249586873993,-0.283655444323597,0.25857428121915793,-0.08923143512102968,0.47235893706897936,0.217580916604514,0.3320286450619222,0.5732076961262684,0.05708675645802823,-0.0223460116248827,0.411510775679644,0.3028540691789058,0.09380090705360974,0.5674373900867826,0.08632670704802083,0.15983209126673442,0.15636679525027752,-0.13037816846954134,0.17327561684591727,0.5690280532195473,0.2834904946128527,0.15931902791967942
Parabacteroides,0.10146981565029929,0.24926010852190536,0.3749299885467555,0.3327716492669259,0.05044054145340625,0.24743447823303436,0.2939819223444836,-0.1521584962580935,0.2004691623551083,-0.49839116589070853,0.2947601129463555,0.34810291636880447,0.3742638377359378,0.031485944349129755,0.24271405050721043,0.57718615366235,0.5741308944873776,0.1412481902320318,0.19179588921886795,0.4832733434203299,-0.3002406045786524,0.05307727719689263,0.550671136661027,0.44256016250542984,0.2607791332949714,-0.3017497215991861,0.13502693008765138,-0.026974618874979928,0.24931167084516404,-0.09280400543846407,-0.1577170184923822,-0.4694595833050924,0.5165414054930104,0.030068846567082752
Alloprevotella,0.19714373511076033,0.14932856505774567,-0.17023017988814979,-0.227719473434458,-0.15159453779917062,-0.0669505316488179,0.2599818741041415,-0.08871529905618344,0.6739471894783865,0.4581453107679453,0.39250786489971246,0.11410232925805495,0.6042842207161451,0.08459831066366279,0.14062157575372616,0.20099236192478082,0.36054691216300316,0.34107242370089563,0.007462416466619021,-0.00989811582778613,0.3419708871456253,0.3645709751673698,0.03199466255313815,-0.32615642090353614,0.08780517119752662,0.3370577396477576,0.6916250539259342,-0.2093873887021986,0.02202862415082793,0.03317893154238702,0.5567416018294503,0.13951754986241016,-0.12219796781167966,0.31760858487654575
Tannerellaceae,0.028608443987716087,-0.2173161820073863,-0.11783199218284521,0.6702125863267857,0.26526276649483865,0.18232801663576287,0.07503187925638616,0.23764465263563966,0.23407078380074828,0.2376506484621978,0.1844535270833259,0.4106395014916647,0.1569313038002193,-0.1433816506657916,-0.033726867270260474,-0.4437056080469136,0.7580451348127177,0.408826377585806,-0.09902114853877106,0.06544654518087002,-0.04106294226193,0.612764163412235,-0.27596314928127863,0.18434281764563376,0.11744164723054565,0.3980515892127343,0.1187972316825915,-0.37746266299663045,0.07466464960726774,-0.1416486653829975,0.1738738639669682,0.580253110956098,-0.3718275732696834,-0.09006682061997112
Rikenellaceae,-0.015807886135049104,0.0355106713760366,0.37203769923157326,0.09793667473158374,0.27474081771613357,-0.03773191311953289,0.21897730362538126,0.38333928926331445,-0.06968986492112653,0.38440743594195437,0.16571183061827055,0.4636380721446758,0.08957402997690794,0.2643733965486296,0.13781813049644098,0.1211363213878263,0.22767912846770694,0.3110422407674711,-0.22486947357720152,0.5800900826453633,-0.40789891216493945,-0.05544363292166879,0.12171927877052979,0.2737067907257844,0.6228517583224136,-0.4074874464675322,-0.002308238516913197,-0.48805004633977955,0.15948659217307432,0.2315050753500092,0.6272387226513758,0.18619042826803622,0.4632075388327139,0.3251511244617177
Bacteroidaceae,0.0194255408984495,-0.27268822403761184,0.2325006894875432,-0.2976306051436092,0.5385621218008932,0.10138136938895281,0.5085532234534249,0.005935669760280177,0.23065523592029757,0.21280465720040664,0.13648676459672282,0.02020214598102238,0.26773680554115603,-0.12784897904496248,-0.21283059868771761,0.5228480679980483,0.36815039666763016,0.16976748258067198,0.6495427147631344,0.06967034438254655,0.5468109659966938,0.20267222547774655,-0.15742522502291703,0.7044120575312549,0.44721325398722556,0.1136936906971307,0.3681513778601847,0.028888969800627953,0.39874471051786253,-0.5673235695851878,-0.1559404001083781,0.4437779232860888,0.0751033385343242,0.21226268846662255
Bacteroides fragilis,-0.2540356986346304,0.7043600987106309,0.5071588931153029,0.08979443448740107,0.0285912429410021,0.4588813084259079,0.7447411350506783,0.43612807674340615,0.8015408002189806,-0.12670539871857536,-0.0958160491496372,-0.2066823354160046,0.2825281948948438,0.20268106494131105,0.10441466295840424,0.39277758843698957,0.5196985815643992,-0.3076987227860526,-0.029091608370334643,0.396043078236918,0.009678394842425386,-0.08946182290744623,0.45556122829511836,-0.236850020917194,0.0595260576626685,0.24859320774144256,-0.022145974173035626,0.38494669680395244,-0.0206630925592107,0.5725858480337758,0.1122761107512682,0.35138104101160605,0.37380718589484485,-0.038262000823221815
Butyricicoccus pullicaecorum,-0.4660459645967665,0.25822672639915045,0.17168650413746084,0.3167478082725382,0.08204175828514858,0.020871690359785255,0.7525419032945099,-0.2917062184532333,0.3701851435092715,-0.022380557455017325,0.04926641467787338,0.05486915022781029,-0.09103028225137713,0.3213672630708718,0.5671930787849871,0.29100409837399843,0.18101459886362853,-0.14593214972977395,0.30504757974733526,0.7969048895187896,0.035791612861472255,0.03720492619444016,-0.018326739294299205,0.0031757296516738698,-0.6735898661017153,0.2715106157567138,-0.1036656529063841,-0.33307893563754,0.3759569849197646,-0.1746053355125808,0.048399283834872714,0.5899327173565739,-0.272764739407354,-0.3097794703793286
Bacteroides intestinalis,0.23079185686870143,0.4948462092031105,-0.32230251531958887,0.2723069210511531,0.3242998619885076,-0.467748145107696,0.389550401372166,0.41298176395265385,0.05646432802319258,0.5257039086894024,0.4909366722974535,0.18093537771516144,0.014566382902519909,-0.1418483677748871,0.13873094719014262,0.3209276759112537,0.05274694168780762,-0.509250301578609,0.530614168372971,0.20706696655346812,0.03611265099694985,0.40714751652698655,0.6073915789448269,-0.6905734708463674,0.28027909497662146,-0.2779947632431041,0.29973315203968237,0.18837816071237376,0.34071795793216497,0.00022571565160342533,-0.4119720335457455,0.014889542622999574,0.2720542905419349,0.45461769860256696
Collinsella aerofaciens,-0.20154939014175752,0.4581181280619052,-0.04436168689395639,0.258734964478358,-0.0029681858596898314,0.2046511883136305,0.4175632903710823,-0.21810422318656073,-0.05397176902404943,0.20548877620262598,0.8704750983091056,-0.10895691365004842,0.7620401657990756,0.7513269911025513,0.12080665478952266,0.06055424214002991,-0.05761955959940751,0.12953924090019928,-0.2720158297678674,0.1271282948038207,0.5990640821552569,-0.033325518743015314,0.07778270880328476,-0.3603421422801725,0.26221862643931304,0.2293445054854122,0.16911070792973126,0.08495188493335698,0.06217262436826358,0.30057007011020154,0.141355019523413,0.24449156146659964,0.21449484523636436,0.48702818612872856
Bacteroides caccae,0.35309822921251627,0.20785855294505717,0.6055266091956539,0.27608055871696846,0.5414888066371256,0.3320827825159913,-0.4025757236794628,0.5414504289957989,0.19055287240280072,0.13441356872976662,0.2344045042468731,0.04650505141287978,0.21810865811668356,-0.02756281990292772,0.532281677620311,0.11592356591368491,0.035224847183269944,-0.1274777447157822,0.23063273674459245,0.20613213003752756,0.26652738410325194,-0.15817556625153864,-0.3303543596434718,0.3376773907519679,0.5953925585629523,-0.15790608671696885,0.6268323850685095,0.23517331762091426,0.14788112863475109,0.0307353910362666,-0.26535540582749895,0.4463185547773799,-0.08268190843128093,-0.08394200272128008
Phocaeicola vulgatus,0.4475778929660864,-0.41489503400151795,-0.30707934320044994,0.14455972694757546,0.2379853287014556,0.29542039439067713,0.05946045198112415,0.9091109005925069,0.08163223237024977,0.08076415436918336,-0.08909600064416323,0.1871720449563213,0.3344883696140324,0.511073416360038,-0.29678527933206544,0.07620139849328976,0.28401108324274327,0.32611726037836064,0.15196459734136178,0.3127271908596305,-0.09268916787774012,0.617371629695507,0.4477884308938288,-0.25347833611955173,-0.1725309144350267,-0.16407652503207185,0.3533909912689585,-0.23541832992524017,0.05069269973757583,0.2864113189250323,0.13015021963606957,0.22766625471381174,-0.16974081340462746,0.32845631201917336
Phocaeicola massiliensis,-0.03396356774279896,0.052614097680617616,0.2213195183717958,0.18092346645925445,0.1571940057046779,-0.07518804659302669,0.06013517664024236,0.15065507725111077,-0.26252556995012544,0.011240110105986356,0.26630396370985393,-0.23323098115360277,0.4969744954782719,0.5308839787799529,-0.2235451727880257,0.5572858899150418,0.10692552338635969,0.27555436774711645,0.0010046843615260093,0.42691344816802856,0.2718282056546001,-0.09424597697928105,-0.19956059998958656,-0.2880907305627668,0.20638253292982692,0.32174142353392077,0.34528970363383243,0.11460567161778665,-0.1970989366993092,-0.054622439407134904,0.4957045916885777,0.004611430619975598,0.19302528920444284,-0.17269514507246622
Parabacteroides distasonis,0.25097491363771046,0.012694631496276643,0.46401381413272913,0.382067311862044,0.001288216027530098,0.11200079179570098,-0.015334872012188638,-0.27582995896350293,-0.10723272886416499,0.20946519831624602,0.24757784946887457,0.19456437107779168,0.05948008381240927,0.42991998171629553,0.1690625713682812,0.36097614842878417,-0.38213253966075555,-1.0267200754855028,0.23513640835142402,-0.27742969611644686,0.08626448918608319,0.05937088769261829,0.626220180724661,0.2699989658830819,0.1997577080396018,0.4010973463901021,0.26054927605171163,0.012696902103470076,0.4714427790763679,-0.18292503836648225,0.24697415626006866,-0.31427093824089336,0.2111831572547985,0.20789689253187885
Allobaculum,0.6529364885743988,-0.3194921680325338,-0.030266152756143777,0.3968047279722431,0.2505951769191923,0.20409151540125092,-0.13684071088756175,-0.027245504427428763,0.523512302466977,0.1345472418738216,0.26260790884334195,0.1154435013670563,-0.2049256545749296,0.43014312782249897,0.30096971535974887,0.8416910512101567,-0.15467441389516354,0.3967718763601441,-0.24346318981110035,0.1972039703019233,0.44295197671894937,-0.4716405348289461,0.08852025772751763,-0.01896292021278609,-0.06058718948853656,0.26556379567780625,0.4862057119267785,0.11001638543125335,0.21164592826800604,0.18429262591777432,0.15054105190692424,-0.17680279131363189,0.4825333805168678,0.2385586104476508
Coriobacteriaceae,0.2684644470007733,-0.09195288870767465,0.012233880603227831,0.09715974068676649,-0.3102374080346554,-0.3564102975593034,-0.03022437919157034,0.306756229932717,-0.04594121697898226,-0.15564155927721404,-0.09440569597130105,0.013397273056406228,0.043842311153968874,0.799656435661967,0.4663861885461955,0.45743223368451835,0.5005741092820144,-0.14964626080021484,-0.21670938449617175,-0.182061087460217,0.5503518400013513,-0.014157536664747283,-0.2254068546717861,0.02070113993405609,0.07841834048561178,0.23052398210836864,0.2252853062136129,-0.09845416916205244,0.3556969177541133,-0.04175806012504743,0.10311709898848709,0.3560322211510065,-0.04254642118330243,-0.02080542707434127
Defluviitaleaceae,0.3275004149079393,-0.10731995298150585,0.0345623929187788,0.31672265341286776,0.7662277324307926,0.331621351428824,0.29179192889700345,0.30924047510181885,-0.17195708222011483,0.1846790216039724,0.14107005349907947,0.24647536211182683,0.18495241574276125,0.26390990322513375,0.05655984153023953,0.1675826752115378,-0.21834856981709763,0.05402781659912585,0.567250064452993,0.24564250188847675,0.14372368878507694,0.718836982876304,-0.2582504934903237,-0.1828366666338659,0.6638134233828819,0.16378828081468014,0.07722508911306186,-0.20976129752869296,0.2843088799185035,0.3133379608582387,-0.17834830825046885,0.1079173243348715,0.049345250390080184,0.22679314392563132
Alistipes onderdonkii,-0.18577507266619317,0.5255842363539471,0.42474713447928125,0.04104733238015515,0.08507438650848864,0.10907335491671519,-0.083492565901951,0.01697117452948929,0.06891888969761728,0.6338605112121384,0.433985492499131,0.430396412200987,0.2609776839013171,-0.1851981026793704,0.13755266862678622,0.4411465378840139,-0.22747938881018634,0.34096596206197927,0.8467827675788299,0.4685449937969195,0.5742087406685962,0.2155016251326482,0.4403795846294969,-0.06535596430621066,0.38875914370236786,0.34631644021822894,0.23697335221129887,0.5448022259155495,-0.011635451354216592,0.0938827450579012,0.17863861240748896,-0.1588832913268202,0.21807958314007436,-0.3656791238861541
Parabacteroides goldsteinii,0.46408636032846273,0.16399120996978972,-0.00626787117112898,-0.10031208368853647,0.07962629111424373,0.35647791323172406,0.31432169362126816,-0.06166138418353828,-0.10381190178829033,0.34706961189589425,-0.06670422138450882,0.16797293222385107,0.1871263927572831,0.2436186395180215,0.40748112905456146,-0.2288888810601968,-0.4233477975781462,-0.020234184368505492,0.6904585223496558,0.7566522300262135,0.6993531406697663,0.09210558967179311,-0.38463452459544856,-0.5529117304955522,-0.03421144846482335,0.09057791095519195,0.5401876203167876,0.4103416378627337,0.21822152369748615,-0.11695343128234251,-0.13823386747346708,0.22623830612143062,0.35911529365191797,0.26756437867367533
Bacteroidota,-0.16037938788199643,0.34520028863762586,0.2777732901304234,-0.1711999218570535,-0.08529629109007672,0.3565487923684699,0.07964773945623271,0.6267441904909371,0.3003387828193729,0.0040106435432192555,0.1469383198827202,0.16901501779131545,-0.06851709397251299,-0.123776459453288,0.3604169681428498,0.40358198911262866,0.3311344408658876,0.6045954282971405,-0.012531970803480563,0.6522812298213391,-0.12027633556624581,-0.15380566901054785,-0.37798766464477507,0.016261405851954902,-0.0011167010488360996,0.3077811840763951,0.22316728248613527,-0.20789201130574106,0.03218212847225474,0.038561393673694364,-0.3827946740885677,-0.14428401810401084,-0.08124408918422679,0.5800875059462839
Citrobacter rodentium,0.20743521478720578,0.3486506261842499,-0.29959064914476363,0.5082643449041975,0.5403306189072278,-0.44950349014338775,-0.06159501717475446,0.29872967190465305,0.3433165360614546,-0.05354841914616654,0.05835016108390413,-0.029214318313542875,0.18312541408383587,0.5091535594385738,-0.08131264714236139,0.4502461493305242,-0.08450162170406628,-0.10428816374906527,0.395578385502964,0.426580913402285,0.40542298102879626,-0.24473922246544236,0.010214706578384775,0.3968965776009964,0.16246255216916838,-0.17210785385923924,0.2874953817376325,-0.06444217769744115,0.6883574545176636,0.6134524387254775,0.3312292279066702,0.558302011430932,0.16943740503701432,0.3796312483125047
Shouchella clausii,0.5933160885906225,0.2236496045382938,0.0734438485457149,-0.3613865874531347,0.1250599422835518,0.39702695536869337,0.4336900282702889,0.3013095197155229,-0.012389728488671953,-0.44304647068427716,0.001435470598579458,0.05869653868381457,0.056121309842995765,0.33556690709337733,0.7457029233044519,0.1870587605523279,0.0849804632530615,0.07223345609877224,0.18731543007231427,-0.09848812810451968,0.1860595676238165,0.28524370089953993,0.21290581907234643,0.28726258020143436,0.2801242828045606,-0.38156900467393307,0.34106104751862093,-0.0513044536987361,-0.17875174890118736,-0.18133554835649887,0.28006248314175874,0.08322752183254412,-0.35459063519562317,0.293411344557685
Bifidobacterium,-0.2818824392396482,0.19194640755546324,0.22154967770191625,0.41567312450851346,0.6845054359400554,-0.25940289777016245,0.13425784318108516,0.0670994114867348,0.28012490578828864,0.21470063128008557,0.04423612717901401,0.017729343416743343,-0.18493525655521423,0.4463584747219528,0.2877612544798588,0.4253304593385412,0.05688115905734589,-0.04705064060832914,-0.17349451998876833,0.25767527512219784,-0.1619379673584704,0.7045989206899651,-0.24229277432803212,0.23209803576375054,0.6200564121641359,0.3297269277791427,0.20270211374753377,-0.14054509408856866,-0.2645307565703112,0.3810150326752757,0.601844172232484,0.018345002856548553,-0.19171845228490533,-0.5874508291647055
Enterococcus,-0.1442294530987613,0.11590294725028794,0.6297369722510202,0.35194010766989053,0.24152562141202588,0.029964101609660704,-0.024949715176786902,0.571694279252389,0.21022156222751684,-0.4807802075763066,-0.052061894369172856,-0.10746480953148804,-0.01387920275323945,0.31887319808552556,0.11776653546172516,0.1269403778989014,0.5440419483975709,-0.058938326936006535,0.7092598577662049,-0.05139227741132582,0.1767594589837714,0.06563892137916992,0.18702574005028832,0.28337759852193867,0.28015057202666294,-0.07593519918617397,-0.1868744032342712,0.9009515372717132,0.004804698119834083,0.35976373160159597,-0.332292393156959,0.06611618402859697,0.11184018480526711,0.29184452097834973
Staphylococcus,-0.6667362422975817,0.19984218392349917,-0.19492243661036787,0.24730371335847715,-0.16089875905144888,-0.10664480877767438,0.06791171688201955,-0.16569884088095857,0.0073396659793935615,-0.2080127305629946,-0.39995113550961825,0.45538711572880786,-0.23881460784717848,0.09639573371760493,0.3758673244481354,-0.03448323075481294,-0.09754976992366135,0.21787142660022643,0.48538014681814556,-0.20079457952594068,0.10495565039476831,-0.36974837849019815,0.032039698895343,0.16026140536142264,-0.10638739252651971,0.012902449852430553,-0.272468030492235,0.17312358341444808,0.4667082746649449,-0.1791431609311391,-0.03680152996571487,0.30076387393625453,0.5136272157968208,-0.29795694366267944
Escherichia/Shigella sp.,0.0993645787752152,0.2349392466958575,0.1193830828113456,-0.5930376200631261,0.3003270027926316,0.6058009053271932,0.18499852535085104,-0.15933181598827897,-0.003938173909284914,0.6809739202966779,0.4229887622581676,0.34200798551529876,0.25692377506031283,-0.0483411336572917,0.08982864580326944,0.12662317929644523,0.3148722948193332,0.602675668280071,0.48550144103793835,-0.27581530673881216,0.2171984906703146,0.37102900355036905,0.3356580990433906,-0.03877012901622584,1.0242327647305085,-0.23312536869933567,-0.174956533999815,0.22007852437847286,0.7850409164891561,-0.10085845521125128,0.0702514903059023,0.47318810190470784,0.14464135353367993,0.04961884364091129
